AÑO;MES;PAIS_ORIGEN;CCAA;KEY;PROVINCIA;INIDICE_PERCEPCION_TURISTICA_GLOBAL;INDICE_SATISFACCION_PRODUCTOS_TURISTICOS;INDICE_PERCEPCION_SEGURIDAD;INDICE_PERCEPCION_CLIMATICA;Afluencia
2019;10;Total;Castilla - La Mancha;2019Castilla - La Mancha;Cuenca;83,06;76,8;95,75;65,19;4809370
2019;10;Total;Castilla - La Mancha;2019Castilla - La Mancha;Guadalajara;83,61;73,99;93,02;74,01;4809370
2019;10;Total;Castilla y León;2019Castilla y León;León;82,19;75,21;89,18;71,51;12504840
2019;10;Total;Castilla y León;2019Castilla y León;Segovia;85,47;75,45;96,95;74,98;12504840
2019;10;Total;Castilla y León;2019Castilla y León;Soria;91,85;81,72;98,12;91,61;12504840
2019;10;Total;Castilla y León;2019Castilla y León;Zamora;76,7;81,13;93,92;36,75;12504840
2019;10;Total;Castilla y León;2019Castilla y León;Ávila;85,41;77,36;96,39;73,12;12504840
2019;10;Total;Cataluña;2019Cataluña;Barcelona;83,42;67,1;88,54;86,92;101177630
2019;10;Total;Cataluña;2019Cataluña;Girona;82,02;69,86;87,88;78,81;101177630
2019;10;Total;Cataluña;2019Cataluña;Lleida;78,82;62,78;80,96;82,99;101177630
2019;10;Total;Cataluña;2019Cataluña;Tarragona;81,48;68,78;90,13;82,02;101177630
2019;10;Total;Comunidad Foral de Navarra;2019Comunidad Foral de Navarra;Navarra;83,59;74,7;88,84;78,11;4279620
2019;10;Total;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;83,91;66,52;91,86;86,91;33445060
2019;10;Total;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;83,36;66,44;94,46;80,38;48280540
2019;10;Total;Comunitat Valenciana;2019Comunitat Valenciana;Castellón/Castelló;84,48;68,55;89,59;88,14;48280540
2019;10;Total;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;84,02;65,14;92,39;88,09;48280540
2019;10;Total;Extremadura;2019Extremadura;Badajoz;83,57;67,88;94,31;79,65;3859400
2019;10;Total;Extremadura;2019Extremadura;Cáceres;86,16;74,62;94,13;93,44;3859400
2019;10;Total;Galicia;2019Galicia;A Coruña;82,4;72,28;91,13;73,52;11614230
2019;10;Total;Galicia;2019Galicia;Lugo;82,44;69,98;95,53;71,15;11614230
2019;10;Total;Galicia;2019Galicia;Ourense;82,74;68;95,29;75,03;11614230
2019;10;Total;Galicia;2019Galicia;Pontevedra;80,64;63,68;91,75;76,05;11614230
2019;10;Total;Illes Balears;2019Illes Balears;Illes Balears;84,74;70,6;96,52;78,42;74089430
2019;10;Total;La Rioja;2019La Rioja;La Rioja;84,42;65,73;93,32;86,82;803020
2019;10;Total;País Vasco;2019País Vasco;Araba/Álava;83,21;61,83;93,49;95,96;14981340
2019;10;Total;País Vasco;2019País Vasco;Bizkaia;82,13;67,13;92,61;78,51;14981340
2019;10;Total;País Vasco;2019País Vasco;Gipuzkoa;79,15;66,94;94,45;62,95;14981340
2019;10;Total;Principado de Asturias;2019Principado de Asturias;Asturias;84,38;73,29;93,4;77,51;2415440
2019;10;Total;Región de Murcia;2019Región de Murcia;Murcia;81,59;60,86;90,55;87,36;6397160
2019;11;Alemania;Canarias;2019Canarias;Las Palmas;81,34;77,56;98,51;54,09;57309720
2019;11;Alemania;Cataluña;2019Cataluña;Barcelona;88,4;68,86;98,38;92,92;101177630
2019;11;Alemania;Illes Balears;2019Illes Balears;Illes Balears;85,35;74,72;97,54;74,67;74089430
2019;11;España;Andalucía;2019Andalucía;Almería;69,82;43,29;84,2;84,18;65850810
2019;11;España;Andalucía;2019Andalucía;Cádiz;78,06;60,51;90,25;85,16;65850810
2019;11;España;Andalucía;2019Andalucía;Córdoba;73,61;59,73;84,26;94,58;65850810
2019;11;España;Andalucía;2019Andalucía;Granada;78,81;56,87;92,21;85,69;65850810
2019;11;España;Andalucía;2019Andalucía;Huelva;86,61;78,06;96,75;89,32;65850810
2019;11;España;Andalucía;2019Andalucía;Jaén;82,78;73,69;95,45;89,83;65850810
2019;11;España;Andalucía;2019Andalucía;Málaga;78,61;64,13;92,21;71,42;65850810
2019;11;España;Andalucía;2019Andalucía;Sevilla;82,6;65,48;93,12;85,72;65850810
2019;11;España;Aragón;2019Aragón;Huesca;82,5;47,97;97,16;95,85;5447210
2019;11;España;Aragón;2019Aragón;Zaragoza;80,52;66,93;93,47;86,67;5447210
2019;11;España;Canarias;2019Canarias;Las Palmas;83,26;71,21;92,06;77,12;57309720
2019;11;España;Canarias;2019Canarias;Santa Cruz de Tenerife;81,12;65,85;87,05;82,31;57309720
2019;11;España;Cantabria;2019Cantabria;Cantabria;71,71;57,72;94,7;57,38;2285240
2019;11;España;Cataluña;2019Cataluña;Barcelona;72,52;50,94;80,04;91,67;101177630
2019;11;España;Cataluña;2019Cataluña;Girona;82,13;67,61;84,81;92,72;101177630
2019;11;España;Cataluña;2019Cataluña;Lleida;79,05;61,93;87,12;90,84;101177630
2019;11;España;Cataluña;2019Cataluña;Tarragona;70,66;48,76;85,86;78,6;101177630
2019;11;España;Comunidad Foral de Navarra;2019Comunidad Foral de Navarra;Navarra;83,07;70,75;94,44;82,79;4279620
2019;11;España;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;80,46;62,45;90,78;92,92;33445060
2019;11;España;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;77,4;56,43;92,96;70,34;48280540
2019;11;España;Comunitat Valenciana;2019Comunitat Valenciana;Castellón/Castelló;80,96;73,28;90,66;78,52;48280540
2019;11;España;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;75,83;61,5;86,54;84,74;48280540
2019;11;España;Extremadura;2019Extremadura;Badajoz;68,67;58,14;92,7;67,28;3859400
2019;11;España;Galicia;2019Galicia;A Coruña;72,45;58,1;92,85;70,6;11614230
2019;11;España;Galicia;2019Galicia;Pontevedra;77,99;65,46;86,65;80,93;11614230
2019;11;España;Illes Balears;2019Illes Balears;Illes Balears;77,64;56,19;93,45;70,99;74089430
2019;11;España;La Rioja;2019La Rioja;La Rioja;83,46;70,17;97,43;84,79;803020
2019;11;España;País Vasco;2019País Vasco;Araba/Álava;79,15;66,16;75,62;91,46;14981340
2019;11;España;País Vasco;2019País Vasco;Bizkaia;81,26;69,3;89,64;85,55;14981340
2019;11;España;País Vasco;2019País Vasco;Gipuzkoa;70,29;59,66;97,74;32,28;14981340
2019;11;España;Principado de Asturias;2019Principado de Asturias;Asturias;78,16;65,02;94,17;64,82;2415440
2019;11;España;Región de Murcia;2019Región de Murcia;Murcia;77,2;61,14;89,27;89,94;6397160
2019;11;Estados Unidos de América;Cataluña;2019Cataluña;Barcelona;84,65;68,35;93,01;92,08;101177630
2019;11;Francia;Andalucía;2019Andalucía;Granada;86,02;80,77;84,17;89,41;65850810
2019;11;Francia;Andalucía;2019Andalucía;Málaga;83,5;80,77;89,03;70,24;65850810
2019;11;Francia;Canarias;2019Canarias;Las Palmas;87,04;86,4;92,51;76,42;57309720
2019;11;Francia;Canarias;2019Canarias;Santa Cruz de Tenerife;77,36;60,03;90,01;86,84;57309720
2019;11;Francia;Cataluña;2019Cataluña;Barcelona;75,56;59,25;85,4;74,99;101177630
2019;11;Francia;Cataluña;2019Cataluña;Tarragona;77,22;78,63;68,53;85,71;101177630
2019;11;Francia;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;80,38;68,12;85,86;91,43;33445060
2019;11;Francia;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;84,21;80,47;93,52;68,07;48280540
2019;11;Francia;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;78,54;71,13;81,76;89,96;48280540
2019;11;Francia;Illes Balears;2019Illes Balears;Illes Balears;81,68;72,02;91,76;76,82;74089430
2019;11;Francia;País Vasco;2019País Vasco;Gipuzkoa;79,16;63,18;90,01;72,83;14981340
2019;11;Italia;Andalucía;2019Andalucía;Córdoba;80,78;72,86;86,01;90,81;65850810
2019;11;Italia;Cataluña;2019Cataluña;Barcelona;85,35;71,74;92,27;86,91;101177630
2019;11;Italia;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;82,27;61,57;95,92;87,56;33445060
2019;11;Italia;Comunitat Valenciana;2019Comunitat Valenciana;Castellón/Castelló;86,65;80,12;95,1;92,36;48280540
2019;11;Portugal;Cataluña;2019Cataluña;Barcelona;86;74,89;90,5;92,67;101177630
2019;11;Reino Unido;Andalucía;2019Andalucía;Almería;77,61;79,45;60,04;83,22;65850810
2019;11;Reino Unido;Andalucía;2019Andalucía;Cádiz;86,45;76,65;96,13;85;65850810
2019;11;Reino Unido;Andalucía;2019Andalucía;Granada;80,77;60,08;97,69;84,31;65850810
2019;11;Reino Unido;Andalucía;2019Andalucía;Málaga;81,53;66,52;93,84;79,57;65850810
2019;11;Reino Unido;Andalucía;2019Andalucía;Sevilla;83,69;61,9;97,82;87,01;65850810
2019;11;Reino Unido;Canarias;2019Canarias;Las Palmas;86,06;71,11;96,16;84,99;57309720
2019;11;Reino Unido;Canarias;2019Canarias;Santa Cruz de Tenerife;83,18;61,26;97,15;84,29;57309720
2019;11;Reino Unido;Cantabria;2019Cantabria;Cantabria;77,35;67,08;95,03;79,51;2285240
2019;11;Reino Unido;Cataluña;2019Cataluña;Barcelona;83,42;66,27;90,35;93,03;101177630
2019;11;Reino Unido;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;83,09;66,71;93,25;94,3;33445060
2019;11;Reino Unido;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;81,64;58,81;94,7;85,92;48280540
2019;11;Reino Unido;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;82,08;64,25;96,26;93,6;48280540
2019;11;Reino Unido;Galicia;2019Galicia;Pontevedra;62,09;20,89;81,95;75;11614230
2019;11;Reino Unido;Illes Balears;2019Illes Balears;Illes Balears;83,02;63,83;94,49;86,93;74089430
2019;11;Reino Unido;Principado de Asturias;2019Principado de Asturias;Asturias;68,37;79,29;74,95;30,56;2415440
2019;11;Suecia;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;85,61;78,4;84,01;88,64;33445060
2019;11;Total;Andalucía;2019Andalucía;Almería;79,82;58,86;88,97;81,89;65850810
2019;11;Total;Andalucía;2019Andalucía;Cádiz;78,49;62,88;91,86;74,66;65850810
2019;11;Total;Andalucía;2019Andalucía;Córdoba;79,96;62,02;88,82;84,98;65850810
2019;11;Total;Andalucía;2019Andalucía;Granada;82,12;64,59;93,3;79,03;65850810
2019;11;Total;Andalucía;2019Andalucía;Huelva;82,67;66,47;93,33;82,68;65850810
2019;11;Total;Andalucía;2019Andalucía;Jaén;82,32;68,41;94,88;91,74;65850810
2019;11;Total;Andalucía;2019Andalucía;Málaga;83,02;67,9;93,68;78,2;65850810
2019;11;Total;Andalucía;2019Andalucía;Sevilla;84,59;70,35;93,75;81,45;65850810
2019;11;Total;Aragón;2019Aragón;Huesca;87,58;68,51;98,81;89,54;5447210
2019;11;Total;Aragón;2019Aragón;Teruel;77,84;78,14;73,39;69,51;5447210
2019;11;Total;Aragón;2019Aragón;Zaragoza;80,38;65,76;91,16;92,04;5447210
2019;11;Total;Canarias;2019Canarias;Las Palmas;82,89;69,11;95,53;74;57309720
2019;11;Total;Canarias;2019Canarias;Santa Cruz de Tenerife;83,29;69,1;92,28;79,49;57309720
2019;11;Total;Cantabria;2019Cantabria;Cantabria;80;66,64;89,34;72,81;2285240
2019;11;Total;Castilla - La Mancha;2019Castilla - La Mancha;Albacete;78,37;73,76;91,07;55,67;4809370
2019;11;Total;Castilla - La Mancha;2019Castilla - La Mancha;Ciudad Real;78,97;72,37;96,83;52,83;4809370
2019;11;Total;Castilla - La Mancha;2019Castilla - La Mancha;Cuenca;83,78;77,83;97,51;64,71;4809370
2019;11;Total;Castilla - La Mancha;2019Castilla - La Mancha;Guadalajara;76,7;73,34;94,5;45,41;4809370
2019;11;Total;Castilla y León;2019Castilla y León;León;82,55;80,09;84,74;72,4;12504840
2019;11;Total;Castilla y León;2019Castilla y León;Palencia;84,27;83,38;95,76;62,12;12504840
2019;11;Total;Castilla y León;2019Castilla y León;Segovia;84,93;79,34;97,86;67,08;12504840
2019;11;Total;Castilla y León;2019Castilla y León;Soria;75,87;79,22;89,95;40,48;12504840
2019;11;Total;Castilla y León;2019Castilla y León;Zamora;76,98;80,87;95,89;35,82;12504840
2019;11;Total;Castilla y León;2019Castilla y León;Ávila;87,6;82,7;98,03;73,53;12504840
2019;11;Total;Cataluña;2019Cataluña;Barcelona;82,07;62,21;88,34;87,63;101177630
2019;11;Total;Cataluña;2019Cataluña;Girona;83,15;69,35;87,52;84,36;101177630
2019;11;Total;Cataluña;2019Cataluña;Lleida;81,2;67,06;82,37;85,47;101177630
2019;11;Total;Cataluña;2019Cataluña;Tarragona;81,49;67,98;88,3;80,93;101177630
2019;11;Total;Comunidad Foral de Navarra;2019Comunidad Foral de Navarra;Navarra;80,95;70,65;92,7;67,78;4279620
2019;11;Total;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;83,5;66,66;91,09;86,35;33445060
2019;11;Total;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;83,18;65,75;93,96;81,06;48280540
2019;11;Total;Comunitat Valenciana;2019Comunitat Valenciana;Castellón/Castelló;82,34;69,83;84,66;83,98;48280540
2019;11;Total;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;84,28;66,28;91,45;88,86;48280540
2019;11;Total;Extremadura;2019Extremadura;Badajoz;77,26;70,34;84,74;62,94;3859400
2019;11;Total;Extremadura;2019Extremadura;Cáceres;84,01;73,78;92,02;91,83;3859400
2019;11;Total;Galicia;2019Galicia;A Coruña;77;68,24;91,21;56,65;11614230
2019;11;Total;Galicia;2019Galicia;Lugo;74,92;65,86;90,62;51,89;11614230
2019;11;Total;Galicia;2019Galicia;Ourense;78,39;70,03;92,13;58,98;11614230
2019;11;Total;Galicia;2019Galicia;Pontevedra;79,53;64,99;90,04;72,1;11614230
2019;11;Total;Illes Balears;2019Illes Balears;Illes Balears;82,4;69,21;94,52;73,11;74089430
2019;11;Total;La Rioja;2019La Rioja;La Rioja;83,68;69,81;93,06;79,27;803020
2019;11;Total;País Vasco;2019País Vasco;Araba/Álava;78,02;58,5;88,89;89,37;14981340
2019;11;Total;País Vasco;2019País Vasco;Bizkaia;79,68;66,65;92,1;71,69;14981340
2019;11;Total;País Vasco;2019País Vasco;Gipuzkoa;70,75;66,38;93,74;30,86;14981340
2019;11;Total;Principado de Asturias;2019Principado de Asturias;Asturias;77,01;69,12;92,57;54,01;2415440
2019;11;Total;Región de Murcia;2019Región de Murcia;Murcia;81,42;62,95;90,41;87,82;6397160
2019;12;Alemania;Canarias;2019Canarias;Las Palmas;84,48;69,33;93,92;83,44;57309720
2019;12;Alemania;Canarias;2019Canarias;Santa Cruz de Tenerife;76,76;73,68;84,17;57,63;57309720
2019;12;Alemania;Cataluña;2019Cataluña;Barcelona;83,67;69,67;90,32;93,84;101177630
2019;12;Alemania;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;84,86;70,99;96,38;94,61;33445060
2019;12;Alemania;Illes Balears;2019Illes Balears;Illes Balears;85,94;66,92;96,27;94,61;74089430
2019;12;España;Andalucía;2019Andalucía;Almería;78,29;55,62;92,82;82,51;65850810
2019;12;España;Andalucía;2019Andalucía;Cádiz;81,95;68,75;90,54;86,2;65850810
2019;12;España;Andalucía;2019Andalucía;Córdoba;81,97;69,76;91,53;85,99;65850810
2019;12;España;Andalucía;2019Andalucía;Granada;83,13;61,84;90,43;91,3;65850810
2019;12;España;Andalucía;2019Andalucía;Huelva;69,74;59,09;87,71;60,05;65850810
2019;12;España;Andalucía;2019Andalucía;Jaén;80,91;64,27;90,74;89,97;65850810
2019;12;España;Andalucía;2019Andalucía;Málaga;78,86;65,54;90,78;72,08;65850810
2019;12;España;Andalucía;2019Andalucía;Sevilla;79,41;52,2;93,16;90,12;65850810
2019;12;España;Aragón;2019Aragón;Huesca;81,14;72,7;90,62;68,58;5447210
2019;12;España;Aragón;2019Aragón;Zaragoza;84,73;68,21;95,22;91,45;5447210
2019;12;España;Canarias;2019Canarias;Las Palmas;82,55;64,11;97,97;77,87;57309720
2019;12;España;Canarias;2019Canarias;Santa Cruz de Tenerife;78,82;64,98;97,11;65,35;57309720
2019;12;España;Cantabria;2019Cantabria;Cantabria;70,54;65,47;97,17;37,08;2285240
2019;12;España;Cataluña;2019Cataluña;Barcelona;76,24;61,78;88,46;87,06;101177630
2019;12;España;Cataluña;2019Cataluña;Girona;74,93;58,23;81;84,14;101177630
2019;12;España;Cataluña;2019Cataluña;Lleida;80,73;69,13;88,03;97,03;101177630
2019;12;España;Cataluña;2019Cataluña;Tarragona;82,18;70,72;93,54;81,39;101177630
2019;12;España;Comunidad Foral de Navarra;2019Comunidad Foral de Navarra;Navarra;75,02;45,22;92,65;91,79;4279620
2019;12;España;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;82,22;66,68;92,84;91,95;33445060
2019;12;España;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;70,31;61,89;93,65;39,14;48280540
2019;12;España;Comunitat Valenciana;2019Comunitat Valenciana;Castellón/Castelló;76,21;68,41;94,32;63,67;48280540
2019;12;España;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;73,57;63,42;88,73;70,55;48280540
2019;12;España;Extremadura;2019Extremadura;Cáceres;78,68;67,58;93,23;79,84;3859400
2019;12;España;Galicia;2019Galicia;A Coruña;77,34;64,95;90,17;79,51;11614230
2019;12;España;Galicia;2019Galicia;Pontevedra;80,44;61,6;96,23;83,17;11614230
2019;12;España;Illes Balears;2019Illes Balears;Illes Balears;79,28;60,21;94,73;74,92;74089430
2019;12;España;La Rioja;2019La Rioja;La Rioja;84,32;75,97;91,98;85,66;803020
2019;12;España;País Vasco;2019País Vasco;Araba/Álava;83,08;69,04;91,73;90,76;14981340
2019;12;España;País Vasco;2019País Vasco;Bizkaia;81,89;70,54;90,63;86,05;14981340
2019;12;España;País Vasco;2019País Vasco;Gipuzkoa;73;65,28;89,52;46,26;14981340
2019;12;España;Principado de Asturias;2019Principado de Asturias;Asturias;79,25;64,75;93,58;71,74;2415440
2019;12;España;Región de Murcia;2019Región de Murcia;Murcia;79,99;64,17;92,47;85,84;6397160
2019;12;Francia;Andalucía;2019Andalucía;Córdoba;77,51;71,72;83,54;75,49;65850810
2019;12;Francia;Andalucía;2019Andalucía;Málaga;83,22;74,55;87,28;81,06;65850810
2019;12;Francia;Cataluña;2019Cataluña;Barcelona;74,33;62,05;76,26;91,62;101177630
2019;12;Francia;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;80,72;64,3;88,43;94,26;33445060
2019;12;Italia;Andalucía;2019Andalucía;Granada;77,28;69,17;74,57;82,64;65850810
2019;12;Italia;Cataluña;2019Cataluña;Barcelona;84,08;69,73;96,2;96,56;101177630
2019;12;Italia;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;85,28;70,22;93,04;97,41;33445060
2019;12;Italia;Comunitat Valenciana;2019Comunitat Valenciana;Castellón/Castelló;88,14;79,8;95,05;92,69;48280540
2019;12;Reino Unido;Andalucía;2019Andalucía;Cádiz;82,2;61,41;94,33;91,55;65850810
2019;12;Reino Unido;Andalucía;2019Andalucía;Granada;86,9;73,95;96,3;94,57;65850810
2019;12;Reino Unido;Canarias;2019Canarias;Las Palmas;83,26;68,87;96,4;81,16;57309720
2019;12;Reino Unido;Canarias;2019Canarias;Santa Cruz de Tenerife;86,01;67,98;96,42;87,31;57309720
2019;12;Reino Unido;Cataluña;2019Cataluña;Barcelona;79,58;59,29;93,74;93,15;101177630
2019;12;Reino Unido;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;81,57;64,07;95,98;91,46;33445060
2019;12;Reino Unido;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;86,9;71,76;94,67;95,24;48280540
2019;12;Reino Unido;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;81,01;66,08;95,51;88,9;48280540
2019;12;Reino Unido;Illes Balears;2019Illes Balears;Illes Balears;87,18;69,62;96,85;95,36;74089430
2019;12;Reino Unido;País Vasco;2019País Vasco;Bizkaia;84,36;73,6;92,37;88,64;14981340
2019;12;Suecia;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;81,49;75,38;80,48;85,47;33445060
2019;12;Total;Andalucía;2019Andalucía;Almería;82,49;68,29;90,57;79,33;65850810
2019;12;Total;Andalucía;2019Andalucía;Cádiz;84,2;68,41;94,32;81,53;65850810
2019;12;Total;Andalucía;2019Andalucía;Córdoba;82,86;66,5;91,23;82,18;65850810
2019;12;Total;Andalucía;2019Andalucía;Granada;85,1;66,6;94,9;86,61;65850810
2019;12;Total;Andalucía;2019Andalucía;Huelva;83,48;66,2;93,9;81,82;65850810
2019;12;Total;Andalucía;2019Andalucía;Jaén;81,83;67,18;90,8;87,44;65850810
2019;12;Total;Andalucía;2019Andalucía;Málaga;84,98;68,5;95,09;83,63;65850810
2019;12;Total;Andalucía;2019Andalucía;Sevilla;86,74;73,54;94,21;85,67;65850810
2019;12;Total;Aragón;2019Aragón;Huesca;81,81;72,26;91,33;70,93;5447210
2019;12;Total;Aragón;2019Aragón;Teruel;82,05;78,68;75,7;82,96;5447210
2019;12;Total;Aragón;2019Aragón;Zaragoza;84,63;71,39;92,08;91,28;5447210
2019;12;Total;Canarias;2019Canarias;Las Palmas;84,17;70,62;96,08;76,66;57309720
2019;12;Total;Canarias;2019Canarias;Santa Cruz de Tenerife;85,6;73,33;94,83;80,62;57309720
2019;12;Total;Cantabria;2019Cantabria;Cantabria;84,77;70,07;93,73;82,51;2285240
2019;12;Total;Castilla - La Mancha;2019Castilla - La Mancha;Albacete;87,12;77,47;90,9;86,45;4809370
2019;12;Total;Castilla - La Mancha;2019Castilla - La Mancha;Ciudad Real;82,07;78,75;93,19;61,97;4809370
2019;12;Total;Castilla - La Mancha;2019Castilla - La Mancha;Cuenca;81,68;78,15;92;62,53;4809370
2019;12;Total;Castilla - La Mancha;2019Castilla - La Mancha;Guadalajara;81,81;79;90,34;64,03;4809370
2019;12;Total;Castilla - La Mancha;2019Castilla - La Mancha;Toledo;87,55;79,59;86,99;90,31;4809370
2019;12;Total;Castilla y León;2019Castilla y León;León;82,27;79,45;98,96;54,97;12504840
2019;12;Total;Castilla y León;2019Castilla y León;Palencia;89,33;78,85;97,58;85,59;12504840
2019;12;Total;Castilla y León;2019Castilla y León;Segovia;85,41;79,88;93,71;73,34;12504840
2019;12;Total;Castilla y León;2019Castilla y León;Soria;76,59;76,96;86,6;50,1;12504840
2019;12;Total;Castilla y León;2019Castilla y León;Zamora;78,52;84,69;95,8;37,5;12504840
2019;12;Total;Castilla y León;2019Castilla y León;Ávila;83,45;79,86;93,81;65,41;12504840
2019;12;Total;Cataluña;2019Cataluña;Barcelona;82,29;64,79;89,79;83,68;101177630
2019;12;Total;Cataluña;2019Cataluña;Girona;83,46;70,2;89,11;82,65;101177630
2019;12;Total;Cataluña;2019Cataluña;Lleida;84,07;69,51;87,89;87,39;101177630
2019;12;Total;Cataluña;2019Cataluña;Tarragona;87,1;72,87;96,09;85,65;101177630
2019;12;Total;Comunidad Foral de Navarra;2019Comunidad Foral de Navarra;Navarra;84,83;69,74;94,67;82,01;4279620
2019;12;Total;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;85,46;69,53;93,45;86,28;33445060
2019;12;Total;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;82,54;66,79;94,99;76,01;48280540
2019;12;Total;Comunitat Valenciana;2019Comunitat Valenciana;Castellón/Castelló;83,52;68,85;88,66;85,08;48280540
2019;12;Total;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;84,52;69,79;93,25;82,42;48280540
2019;12;Total;Extremadura;2019Extremadura;Badajoz;85,5;68,09;94,92;86,38;3859400
2019;12;Total;Extremadura;2019Extremadura;Cáceres;77,25;65,35;85,47;88,89;3859400
2019;12;Total;Galicia;2019Galicia;A Coruña;80,86;71,33;92,88;66,4;11614230
2019;12;Total;Galicia;2019Galicia;Lugo;82,25;73,34;95;66,99;11614230
2019;12;Total;Galicia;2019Galicia;Ourense;81,81;71,17;95,75;66,94;11614230
2019;12;Total;Galicia;2019Galicia;Pontevedra;81,87;70,13;93,12;71,59;11614230
2019;12;Total;Illes Balears;2019Illes Balears;Illes Balears;84,61;69,98;95,32;80,09;74089430
2019;12;Total;La Rioja;2019La Rioja;La Rioja;86,39;74,95;94,17;82,63;803020
2019;12;Total;País Vasco;2019País Vasco;Araba/Álava;77,27;54,39;93,17;92,18;14981340
2019;12;Total;País Vasco;2019País Vasco;Bizkaia;84,34;68,07;94,63;82,12;14981340
2019;12;Total;País Vasco;2019País Vasco;Gipuzkoa;78,37;68,08;93,97;59,02;14981340
2019;12;Total;Principado de Asturias;2019Principado de Asturias;Asturias;84,56;72,76;94,82;77,15;2415440
2019;12;Total;Región de Murcia;2019Región de Murcia;Murcia;83,78;66,23;92,77;84,33;6397160
2020;1;Alemania;Canarias;2020Canarias;Las Palmas;77,83;75,98;94,41;58,79;38834580
2020;1;Alemania;Cataluña;2020Cataluña;Barcelona;79,87;55,05;94,01;94,23;65842250
2020;1;Alemania;Comunidad de Madrid;2020Comunidad de Madrid;Madrid;85,79;62,64;93,83;95,4;26634030
2020;1;Alemania;Illes Balears;2020Illes Balears;Illes Balears;87,35;74,36;90,71;95,66;18390590
2020;1;España;Andalucía;2020Andalucía;Almería;79,89;57,74;84,99;88,3;46087350
2020;1;España;Andalucía;2020Andalucía;Cádiz;81,72;60,51;93,16;89,33;46087350
2020;1;España;Andalucía;2020Andalucía;Córdoba;87,28;72,61;89,62;96,64;46087350
2020;1;España;Andalucía;2020Andalucía;Granada;73,77;47,03;80,24;88,66;46087350
2020;1;España;Andalucía;2020Andalucía;Huelva;84,09;73,26;88,45;84,23;46087350
2020;1;España;Andalucía;2020Andalucía;Jaén;87,26;67,1;94,1;95,61;46087350
2020;1;España;Andalucía;2020Andalucía;Sevilla;85,13;70,51;90,79;86,96;46087350
2020;1;España;Aragón;2020Aragón;Huesca;86,76;71,92;92,84;89,34;6596410
2020;1;España;Aragón;2020Aragón;Zaragoza;86,73;65,63;97,37;94,78;6596410
2020;1;España;Canarias;2020Canarias;Las Palmas;88,21;70,02;96,38;93,17;38834580
2020;1;España;Canarias;2020Canarias;Santa Cruz de Tenerife;82,54;60,05;93,15;87,32;38834580
2020;1;España;Cantabria;2020Cantabria;Cantabria;73,08;68,43;90,45;44,01;1978250
2020;1;España;Cataluña;2020Cataluña;Barcelona;77,27;59,69;86,05;83,55;65842250
2020;1;España;Cataluña;2020Cataluña;Girona;73,18;65,37;83,68;63,76;65842250
2020;1;España;Cataluña;2020Cataluña;Lleida;80,33;64,17;82,67;89,66;65842250
2020;1;España;Cataluña;2020Cataluña;Tarragona;73,22;65,95;75,62;91,75;65842250
2020;1;España;Comunidad de Madrid;2020Comunidad de Madrid;Madrid;86,73;69,2;90,75;94,97;26634030
2020;1;España;Comunitat Valenciana;2020Comunitat Valenciana;Alicante/Alacant;77,01;65,47;92,93;63,18;33390050
2020;1;España;Comunitat Valenciana;2020Comunitat Valenciana;Castellón/Castelló;79,79;69,55;94,15;70,24;33390050
2020;1;España;Comunitat Valenciana;2020Comunitat Valenciana;Valencia/València;74,04;62,18;88,1;74,9;33390050
2020;1;España;Extremadura;2020Extremadura;Badajoz;66,58;65,42;74,04;87,11;5249360
2020;1;España;Extremadura;2020Extremadura;Cáceres;84,9;73,74;87,78;93,93;5249360
2020;1;España;Galicia;2020Galicia;A Coruña;78,66;55,59;91,54;87,39;11385970
